packet_len,time,eth_type,ip_len,ip_ttl,ip_proto,ip_flags,ip_frag,ip_tos,ip_id,has_ip,icmp_type,icmp_code,proto_type,has_tcp,has_udp,has_icmp,is_syn,is_ack,is_fin,is_rst,is_web,is_ssh,is_dns,tcp_sport,tcp_dport,tcp_flags,tcp_window,tcp_urgptr,udp_sport,udp_dport,udp_len
74,1782458244.120753,2048,60,64,6,DF,0,0,33185,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60406.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458244.121037,2048,60,64,6,DF,0,0,8473,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50292.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458244.121318,2048,60,64,6,DF,0,0,3354,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39086.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458244.121598,2048,60,64,6,DF,0,0,64229,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47798.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458244.124674,2048,60,64,6,DF,0,0,35482,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50414.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458244.125482,2048,60,64,6,DF,0,0,35937,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34852.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458244.126097,2048,60,64,6,DF,0,0,25210,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,38842.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.122455,2048,60,64,6,DF,0,0,51804,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,41116.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.123989,2048,60,64,6,DF,0,0,43855,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60414.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.124809,2048,60,64,6,DF,0,0,57161,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50304.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.125782,2048,60,64,6,DF,0,0,64857,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39094.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.126951,2048,60,64,6,DF,0,0,61537,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47800.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.127899,2048,60,64,6,DF,0,0,54972,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43442.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.128795,2048,60,64,6,DF,0,0,35746,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60178.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.129488,2048,60,64,6,DF,0,0,35333,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50428.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.130145,2048,60,64,6,DF,0,0,10054,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34858.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458245.130746,2048,60,64,6,DF,0,0,9664,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,38858.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.126795,2048,60,64,6,DF,0,0,57992,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52456.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.127159,2048,60,64,6,DF,0,0,27337,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53498.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.127434,2048,60,64,6,DF,0,0,9005,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,55082.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.127668,2048,60,64,6,DF,0,0,10142,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57140.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.127994,2048,60,64,6,DF,0,0,45937,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49290.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.128232,2048,60,64,6,DF,0,0,15973,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44348.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.128843,2048,60,64,6,DF,0,0,55765,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43896.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.129549,2048,60,64,6,DF,0,0,5360,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37538.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.130202,2048,60,64,6,DF,0,0,49569,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44658.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458246.130899,2048,60,64,6,DF,0,0,44630,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37628.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.129709,2048,60,64,6,DF,0,0,5361,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37538.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130033,2048,60,64,6,DF,0,0,55766,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43896.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130088,2048,60,64,6,DF,0,0,15974,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44348.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130141,2048,60,64,6,DF,0,0,45938,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49290.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130196,2048,60,64,6,DF,0,0,10143,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57140.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130249,2048,60,64,6,DF,0,0,9006,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,55082.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130299,2048,60,64,6,DF,0,0,27338,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53498.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130344,2048,60,64,6,DF,0,0,57993,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52456.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130688,2048,60,64,6,DF,0,0,35069,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43454.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.130991,2048,60,64,6,DF,0,0,40746,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60190.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.131359,2048,60,64,6,DF,0,0,53349,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,55098.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.131656,2048,60,64,6,DF,0,0,45158,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57154.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.131999,2048,60,64,6,DF,0,0,19493,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49302.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.132249,2048,60,64,6,DF,0,0,54767,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44362.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.132468,2048,60,64,6,DF,0,0,38611,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43908.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.132732,2048,60,64,6,DF,0,0,18342,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37540.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.132985,2048,60,64,6,DF,0,0,9563,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48610.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458247.133286,2048,60,64,6,DF,0,0,16027,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37634.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.13405,2048,60,64,6,DF,0,0,14708,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44662.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.134596,2048,60,64,6,DF,0,0,53427,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48624.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.134948,2048,60,64,6,DF,0,0,44577,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43806.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.135324,2048,60,64,6,DF,0,0,39679,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40720.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.135653,2048,60,64,6,DF,0,0,16152,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,41092.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.135959,2048,60,64,6,DF,0,0,26645,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,41036.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.136628,2048,60,64,6,DF,0,0,36861,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,59382.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.137025,2048,60,64,6,DF,0,0,34280,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60648.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.137406,2048,60,64,6,DF,0,0,1678,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43960.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458248.137679,2048,60,64,6,DF,0,0,6411,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39490.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.13844,2048,60,64,6,DF,0,0,4159,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35548.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.13897,2048,60,64,6,DF,0,0,33087,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50450.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.139292,2048,60,64,6,DF,0,0,48750,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34760.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.139606,2048,60,64,6,DF,0,0,27229,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42936.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.139906,2048,60,64,6,DF,0,0,64568,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40606.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.140269,2048,60,64,6,DF,0,0,58629,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49972.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.140587,2048,60,64,6,DF,0,0,33432,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60218.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.140925,2048,60,64,6,DF,0,0,29525,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33376.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.14151,2048,60,64,6,DF,0,0,19462,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34326.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458249.141794,2048,60,64,6,DF,0,0,17289,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58018.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
42,1782458249.273823,2054,0,0,0,0,0,0,0,0,0.0,0.0,NON_IP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
64,1782458249.274771,2054,0,0,0,0,0,0,0,0,0.0,0.0,NON_IP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
74,1782458250.143444,2048,60,64,6,DF,0,0,18412,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48150.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.144017,2048,60,64,6,DF,0,0,48079,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33378.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.144347,2048,60,64,6,DF,0,0,1376,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35798.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.144671,2048,60,64,6,DF,0,0,63642,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44472.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.144989,2048,60,64,6,DF,0,0,61534,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37310.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.145287,2048,60,64,6,DF,0,0,38748,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,56092.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.145585,2048,60,64,6,DF,0,0,51872,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49904.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.146207,2048,60,64,6,DF,0,0,23742,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40780.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.146479,2048,60,64,6,DF,0,0,53930,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50612.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458250.146724,2048,60,64,6,DF,0,0,51628,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43412.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.14609,2048,60,64,6,DF,0,0,23038,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34340.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.146636,2048,60,64,6,DF,0,0,46986,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58028.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.146909,2048,60,64,6,DF,0,0,3247,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35806.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.147305,2048,60,64,6,DF,0,0,24897,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44486.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.147715,2048,60,64,6,DF,0,0,23645,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37316.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.148148,2048,60,64,6,DF,0,0,19788,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,56108.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.148444,2048,60,64,6,DF,0,0,47615,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49918.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.148907,2048,60,64,6,DF,0,0,37793,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40794.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.149172,2048,60,64,6,DF,0,0,31526,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50626.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458251.149484,2048,60,64,6,DF,0,0,26793,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43420.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.15002,2048,60,64,6,DF,0,0,23824,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,36436.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.150369,2048,60,64,6,DF,0,0,54187,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35428.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.150609,2048,60,64,6,DF,0,0,63994,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49490.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.150843,2048,60,64,6,DF,0,0,8743,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52292.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.151095,2048,60,64,6,DF,0,0,33173,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33666.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.151338,2048,60,64,6,DF,0,0,23860,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42780.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.151662,2048,60,64,6,DF,0,0,31682,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33626.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.152094,2048,60,64,6,DF,0,0,47772,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45044.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.15236,2048,60,64,6,DF,0,0,42963,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52862.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458252.15263,2048,60,64,6,DF,0,0,15554,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39312.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.154597,2048,60,64,6,DF,0,0,24585,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,36440.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.155117,2048,60,64,6,DF,0,0,2167,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35438.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.155424,2048,60,64,6,DF,0,0,62435,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49492.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.155728,2048,60,64,6,DF,0,0,4373,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52296.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.15603,2048,60,64,6,DF,0,0,58464,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33670.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.156331,2048,60,64,6,DF,0,0,12685,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42784.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.156633,2048,60,64,6,DF,0,0,20883,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33630.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.156936,2048,60,64,6,DF,0,0,44017,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45060.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.157239,2048,60,64,6,DF,0,0,57902,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52872.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458253.157743,2048,60,64,6,DF,0,0,65172,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39324.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.159105,2048,60,64,6,DF,0,0,50303,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39302.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.159503,2048,60,64,6,DF,0,0,10883,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45780.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.159768,2048,60,64,6,DF,0,0,53681,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40608.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.159988,2048,60,64,6,DF,0,0,6889,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45438.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.16021,2048,60,64,6,DF,0,0,12384,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39566.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.160432,2048,60,64,6,DF,0,0,19,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60102.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.16065,2048,60,64,6,DF,0,0,15277,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57808.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.160869,2048,60,64,6,DF,0,0,24803,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,56380.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.161089,2048,60,64,6,DF,0,0,25345,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43974.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458254.161309,2048,60,64,6,DF,0,0,15524,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,32786.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163192,2048,60,64,6,DF,0,0,15525,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,32786.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163463,2048,60,64,6,DF,0,0,25346,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43974.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163525,2048,60,64,6,DF,0,0,24804,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,56380.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163586,2048,60,64,6,DF,0,0,15278,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57808.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163648,2048,60,64,6,DF,0,0,20,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60102.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.1637,2048,60,64,6,DF,0,0,12385,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39566.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163742,2048,60,64,6,DF,0,0,6890,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45438.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163783,2048,60,64,6,DF,0,0,53682,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40608.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163824,2048,60,64,6,DF,0,0,10884,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45780.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.163866,2048,60,64,6,DF,0,0,50304,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39302.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.167264,2048,60,64,6,DF,0,0,9008,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39312.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.167471,2048,60,64,6,DF,0,0,32387,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45796.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.167786,2048,60,64,6,DF,0,0,47294,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40610.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.168058,2048,60,64,6,DF,0,0,4461,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45444.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.168265,2048,60,64,6,DF,0,0,16120,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39578.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.168475,2048,60,64,6,DF,0,0,64314,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,60110.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.168676,2048,60,64,6,DF,0,0,40770,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57818.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.168883,2048,60,64,6,DF,0,0,38989,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,56386.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.1691,2048,60,64,6,DF,0,0,55490,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43984.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458255.169338,2048,60,64,6,DF,0,0,50295,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,32792.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.170085,2048,60,64,6,DF,0,0,55893,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43290.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.170597,2048,60,64,6,DF,0,0,21039,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37480.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
